status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
354821057967236_475194849263189,,RMIT Confessions's cover photo,photo,https://www.facebook.com/rmitvnconf/photos/a.354823837966958.80979.354821057967236/475194849263189/?type=3,2013-11-01 05:55:20,122,3,0,122,0,0,0,0,0
354821057967236_475149412601066,:v,Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/475149412601066/?type=3,2013-11-01 02:45:28,173,21,0,173,0,0,0,0,0
354821057967236_475070792608928,"Nhình hình này, ad liên tưởng tới ghế đỏ :v 
Sẽ ra sao nếu trường xây dựng thêm phòng nghỉ trưa theo phong cách này nhỉ? :v",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/475070792608928/?type=3,2013-11-01 01:05:55,271,39,0,271,0,0,0,0,0
354821057967236_475014229281251,"18197
""[SG] Chiều xuống hầm lấy xe về thì thấy xe mình nằm trong kẹt. Ra nhờ mấy chú lấy giùm xe ra, mấy chú ra lấy cho liền lại còn giỡn mấy câu nữa, dễ thương quá trời. Sau đó, chú dắt hỏi mình là: 
_Dạo này sinh viên có phản ánh, phê bình gì mấy chú hông con?
_Dạ, hổng có chú. Trên mạng mấy bạn toàn khen mấy chú dễ thương không à.
_Uh, vậy hả. Con biết sao hông, cái hầm này nó ồn nè, ầm ầm lên hết rồi mấy đứa đeo tai nghe nữa nên mấy chú phải nói lớn tiếng chứ không có phải nói trỏng không, nạt nộ gì mấy đứa đâu. Uh chú sợ mấy đứa nghĩ này nọ. Chứ mấy chú hông có bao giờ chọc quê mấy đứa đâu ha con.
Post lên đây cho mọi người biết, để có gì đừng hiểu lầm mấy chú :D""",,status,,2013-10-31 23:11:40,616,27,12,616,0,0,0,0,0
354821057967236_474730422642965,"18185
[SG] Suddenly having a crush on someone else when you've already had a gf/bf ?",,status,,2013-10-31 10:52:50,19,2,0,19,0,0,0,0,0
354821057967236_474725082643499,"18171
[SG]

Em là học sinh GĐ, em rất thích các anh chị volunteers ngày hôm nay hihi mấy a/c thấy tụi em có dễ thương hônnnn nèèè :X :X thích cái chị hay ngồi cười cười nói chuyện với mấy cô trường em =) hình như cô P nói hồi đó cũg học trường em :3 cực kết chị ở music club bwahhaha nghe chị hát là quẩy lên liền nhaaa :X:X thích chị MC vì thấy có vẻ rất yêu tụi em (? hay là em hoang tưởng các loại = =) chị Thái Trinh có vẻ xinh hơn mấy cái chương trình em coi trên tivi :P fòg vệ sinh giốg trong mấy mall hợ hợ em xin hết~~~ cảm ơn mọi người cho 1 ngày vuôii thật vuôiii",,status,,2013-10-31 10:37:56,24,13,6,24,0,0,0,0,0
354821057967236_474708532645154,"18136
""[Sg] 
Ad cho mình ké bài này nhen :D
Minh đang thuê 1 nhà nguyên căn, mình cần cho thuê 1 phòng lớn gía 3.5tr/tháng diện tích nhà 4x10m gồm trệt để xe, phòng bếp có máy giặt, tủ lạnh, bếp gas. Lầu 1 là 2 phòng ngủ, sân thuợng có 2 sân phơi. Phòng lớn có thể ở 1-2 hoặc 3 người. 
Bạn nào cần thì cmt hoặc alo mình 091 8888 201 """,,status,,2013-10-31 10:02:54,3,2,0,3,0,0,0,0,0
354821057967236_474527132663294,"18145

(SG) hôm nay 31/10/2013 bạn mình có nhặt được chùm chìa khoá này ở B8. Bạn nào là chủ nhân của chùm khoá này thì liên lạc với mình qua số 012 9999 6639 nha.",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/474527132663294/?type=3,2013-10-31 00:21:21,20,1,3,20,0,0,0,0,0
354821057967236_474515729331101,"18100
hic, e xấu hổ quá ad ạ, chả là hnay e k hiểu ăn gì mà sáng nó cứ đầy bụng, vào lớp thấy khó chịu lắm, buồn đánh rắm vcđ, cũng may thầy cho lớp xem phim tài liệu, thầy mở tiếng to nên e nghĩ ra cách, em cứ canh lúc lớp đang bàn tán thì e lặng lẽ thả hơi ga, nhưng câu chuyện sẽ cứ thế mà kết thúc nếu ko có biến cố, lúc thầy vừa tắt phim cũng là lúc e đánh quả chí tử quyết tâm tống hết cái thứ hỗn độn hqua e vừa ăn, thật, lúc đấy e chỉ muốn cắm đầu xuống đất chết mẹ cho dc việcT.T, cả lớp nhìn e, có người mà e để ý nữa @@.... mong các ad cho e lời khuyên ạ, thầy cũng trố mắt nhìn, huhu e xấu hổ lắm, mới sem đầu mà đã thế này:((((( hay chuyển cmn trường:(((((",,status,,2013-10-30 23:17:13,300,92,15,300,0,0,0,0,0
354821057967236_474052356044105,"18083
[SG] Trời ơi, thư viện là chỗ để học bài mà sao có hai bạn nói chuyện như đúng rồi vậy T_T Muốn nói gì thì làm ơn ra chỗ khác nói chuyện đi trời ơi T_T",,status,,2013-10-30 04:48:03,16,3,0,16,0,0,0,0,0
354821057967236_474052289377445,"18082
[SG] Mấy bạn cài Window 8.1 rồi có vô Wifi trường ngon lành ko vậy? Mình chưa dám up :p",,status,,2013-10-30 04:47:47,7,8,0,7,0,0,0,0,0
354821057967236_474052026044138,"18079
""[SG] 29/10
Thật sự rất là bức xúc mấy bạn học ở Sydney. Mình không có vơ đũa cả nắm nhưng mà bộ mấy bạn vô học trễ đến nỗi không còn đủ thời gian vậy hay sao? Hay làm biếng tới nỗi không dừng lại nổi vài giây để giữ cửa khỏi bị đập mạnh? Ngủ trưa ở chỗ ghế đỏ gần Sydney mà cứ đang thiu thiu ngủ là lại vang lên tiếng cửa đập uỳnh uỵch. Một, hai tiếng thì không nói làm gì. Mà đằng này kéo dài liên tục, cứ chưa đầy 1' là lại đập uỳnh uỵch, kéo dài liên tục cũng khá là lâu. Mấy bạn được giáo dục đàng hoàng, nên để ý một chút, ồn ào vậy ảnh hưởng cả ở ngoài lẫn ở trong Sydney đó chứ.""",,status,,2013-10-30 04:46:42,21,9,0,21,0,0,0,0,0
354821057967236_474050122710995,"18064
[SG] Mấy anh chị ơi, cho em hỏi về việc học 1 chút ^^. Final exam của môn Business Computing 1 ấy thì ngoài vịêc học lý thuyết trong sách ra có cần phải học mấy cái hàm trong Excel (như If, Sumif,...) không ạ ? Bởi vì rồi em có hỏi bạn em môn này thi Final thế nào, nó nói mấy cái hàm trong Excel không chỉ kiểm tra thực hành trong workshop mà còn ra thi Final nữa... hix hix.... Thiệt là có phải vậy không ạ ?? để em còn tính chuyện học truớc cho đỡ mệt sau này. Mong mấy anh chị giải đáp giúp em. Em cảm ơn mọi người nhiều lắm ạ !",,status,,2013-10-30 04:37:40,8,4,0,8,0,0,0,0,0
354821057967236_474049989377675,"18063
""[SG] Các bạn cho mình hỏi, sắp tới là 1 dịp đặc biệt với 2 đứa mình nên mình muốn đi chơi đâu đó đặc biệt hơn mọi ngày một tí, vì thường thì chúng mình chỉ đi ăn uống rồi xem phim. Vì thời gian gặp nhau cũng ít mà cả 2 đứa đều không phải là người tp nên không rành ở đây, nên nhờ các bạn chỉ giúp nhe ^^ 
Thanks mọi người nhiều 
P/s: hôm nay mình thấy trên FB cungmua có giới thiệu deal Đại Thế Giới, chỗ đó có vui ko? Bạn nào có kinh nghiệm chia sẻ mình nhé :)""",,status,,2013-10-30 04:36:54,5,9,0,5,0,0,0,0,0
354821057967236_473501749432499,[SG] Hello everyone! RMIT Vietnam Fashion Club is going to sell our designed T-shirts and canvas tote bag from Wednesday (30/10) to Friday (01/11) at booth in front of Highland Coffee AB1. Let's shine bright in our designs! Thank you all! <3,Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/473501749432499/?type=3,2013-10-29 11:17:01,60,15,0,60,0,0,0,0,0
354821057967236_473458492770158,"Tặng ad Otter nè! 
Các bạn thấy có yêu không nào!


Kí tên: ad Poopy <3",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/473458492770158/?type=3,2013-10-29 10:09:15,99,5,0,99,0,0,0,0,0
354821057967236_473428079439866,"18052
[SG] Có bạn nào chơi giraffe mà đúng ngay lần đầu tiên giống mình ko nhỉ? hahaha :))))))))",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/473428079439866/?type=3,2013-10-29 08:43:32,4,1,0,4,0,0,0,0,0
354821057967236_473425549440119,"18049
From Pe Heo
ad ơi trưa nay có bạn nào đó để quên chìa khoá này ở new canteen, mình có gửi xuống security building 1 rồi. Bạn đăng giúp mình nhé. Xin cám ơn",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/473425549440119/?type=3,2013-10-29 08:36:31,6,4,0,6,0,0,0,0,0
354821057967236_473358142780193,"18039
[SG] Tối qua về trễ, mệt quá nên đưa nhầm ID thay vì thẻ xe. Thế là một chú giữ xe bảo: ""No. Not your ticket"" làm mình cũng ngớ ra. Xong chú cười rất tươi và bảo đang tập nói tiếng Anh :D Chú làm mình vui lắm. Lớn tuổi rồi mà vẫn còn ham học.",,status,,2013-10-29 05:08:41,541,21,1,541,0,0,0,0,0
354821057967236_473355956113745,"18031 ""Dạo này thấy RMIT Confession , Post bài chậm quá :((.
Nhiều Post của mình còn không được đăng lên, thậm chí còn bị mất bài sau khi đăng.""",,status,,2013-10-29 04:57:54,11,2,0,11,0,0,0,0,0
354821057967236_473302209452453,"[HN Campus Career Week 2013]

Have you ever stopped to think about WHY you're studying a degree in English?

Have you ever wondered HOW you're going to use your English in the future?

Come to the English in the Workplace Panel Discussion

- meet RMIT graduates using English in the real world
- hear how they have used their English since leaving RMIT
- find out what you need to do get your English ready for your career
- ask questions

Don't miss it!

Thursday 31st October, 11am - 12pm
AV Theatre (1st floor, opposite Student Services)",ELRC Hanoi,photo,https://www.facebook.com/ELRCHN/photos/a.407838746010769.1073741837.242193229241989/407838766010767/?type=3,2013-10-29 02:04:20,0,0,0,0,0,0,0,0,0
354821057967236_473230419459632,"17994
[SG] I <3 RMIT !",,status,,2013-10-28 21:55:10,10,0,0,10,0,0,0,0,0
354821057967236_473229779459696,"[SG]
Want to have the most creative and exciting events that make your student life become more meaningful?
Having unique ideas and wishing to create your own event in RMIT?
SC will help you since we are now running a fascinating contest ""EVENTINATOR"" for all RMIT students. 
FREELY create and plan YOUR project
Up to 8.5 MILLION PRIZES 
Let's get this BIG opportunity to make your ideas SHINE
Rules, Structure and Prizes of ""EVENTINATOR"" contest
https://docs.google.com/a/rmit.edu.vn/file/d/0Bw8CdOf7ClKScnpxaWlsekFoaGs/edit?usp=drive_web
Registration is starting now from Week 2 (21/10/2013) to 5pm Friday Week 4 (8/11/2013) with only 50,000 VND fee (You can register online first and pay fee at our booth or come to booth at New Canteen for both)
Link for registration
https://docs.google.com/a/rmit.edu.vn/forms/d/1X_RIEMiQnYFAzLYiRcmv80uULHZboHXx52KNNH4v1TM/viewform
After registering and paying fee at booth, please download this FORM https://app.box.com/s/z7pbpvmi1wt08xxcu5zd to write your event description and send us via mail:eventinator.sc@gmail.com
Visit us at https://www.facebook.com/Eventinator?fref=ts
HURRY UP!!!!! JUST EVENT IT
To know more this will help you out
http://prezi.com/avzo1ludhrll/what-is-eventinator/",RMIT Event,photo,https://www.facebook.com/rmitvnconf/photos/a.472671312848876.1073741831.354821057967236/473229779459696/?type=3,2013-10-28 21:53:05,5,0,0,5,0,0,0,0,0
354821057967236_472771232838884,"nhờ RMIT Melbourne, ad đã học được 1 thứ tiếng mới :3",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/472771232838884/?type=3,2013-10-28 04:32:35,66,7,0,66,0,0,0,0,0
354821057967236_472711479511526,"Hi everyone
Registration for Carnival Day 2013 is available. Pls come to reception at REC to register and collect ticket. Free tickets for RMIT students, staff and alumni. Deadline for registration is 7 Nov. Make sure you collect ticket for games and prizes.
Carnival Day 2013
The biggest annual sports and entertainment festival organised by the Sports & Recreation Department is coming in November. The event is open to all RMIT students, alumni, and staff along with their families. Everyone can join in a variety of creative activities, enjoy diverse performances on stage by fellow staff and students and re-fuel with some light refreshments. Many prizes and F&B vouchers are available for everyone taking part in the games. 
Best regards.
Sports & Recreation.",RMIT Event,photo,https://www.facebook.com/rmitvnconf/photos/a.472671312848876.1073741831.354821057967236/472711479511526/?type=3,2013-10-28 01:06:08,14,8,5,14,0,0,0,0,0
354821057967236_472665669516107,"LOA LOA LOA  

RMITERS ƠI  Dự là 20/11 TEACHER'S DAY đang đến rất gần rồi nên là RC muốn làm một cầu nối để mang các thông điệp yêu thương cũng như những lời chúc tốt đẹp nhất của các bạn đến với các giáo viên của RMIT, vậy các bạn còn chờ gì nữa mà không đến với RC và gửi những thông điệp yêu thương đến giáo viên mà mình yêu mến nào 

Hãy cùng RC trao thông điệp yêu thương các bạn nhé  ;)

FROM RC WITH LOVE LOVE LOVE  <3 <3",,status,,2013-10-27 21:57:08,15,0,0,15,0,0,0,0,0
354821057967236_472665152849492,"Chào các bạn, tuần tới BISClub sẽ tổ chức một buổi ""trao đổi thân mật"" giữa các bạn sinh viên và bất cứ ai quan tâm tới ngành Hệ Thống Thông Tin Kinh Doanh (Business Information Systems) :'D.

Hoạt động này chủ yếu để chia sẻ kinh nghiệm của các anh chị đi trước với các bạn sinh viên mới của ngành ^^ tuy nhiên nội dung cũng khá hữu ích cho các bạn đang trong quá trình định hướng và chọn ngành học, giải đáp những câu hỏi thường gặp như ""các môn chuyên ngành học khó không, học cái gì và ứng dụng ra sao, assignment kinh khủng không"" các kiểu :'D. 

Thứ tư 30/10 từ 2h tới 4h chiều nhé.

Các bạn muốn tham gia nhớ đăng kí qua form http://goo.gl/YTuzrV trước nghe.

Thắc mắc chi các bạn cứ cmt dưới post ha, BISer bay vô liền 

Cảm ơn các bạn đã đọc tới dấu chấm cuối cùng ha.",RMIT Event,photo,https://www.facebook.com/rmitvnconf/photos/a.472671312848876.1073741831.354821057967236/472665152849492/?type=3,2013-10-27 21:55:18,4,5,0,4,0,0,0,0,0
354821057967236_441905099258831,"13000
""Gửi cho An An (từ Mèo Vạc)
Mèo Vạc, ngày 23 tháng 08 năm 2013
Bọn anh đến đây lúc trời sẩm tối. Đường dài và quằn quèo thấy thương luôn. Anh đi nhiều, nhưng chưa đi đường đèo dài như vậy bao giờ. Mà có nhiều đoạn lở đất, phải men ra một chút mà đi. Có đoạn, một bên là cái xe tải đổ đất, một bên là đường đèo ngoằn ngoèo. Phải đẩy 1 đứa xuống đi bộ, rồi chạy theo.
Hồi chiều, có lần bọn anh mém chạy vào khúc nổ mìn phá đá. Có một ông quay xe ngang, chặn cả đám lại, nhưng anh với vcl, với anh bạn tưởng ổng xỉn xỉn nên đi 1 lèo thẳng. Ổng la lên quá trời. Xong anh bạn của Luận mới la lên, chết rồi, nổ mìn. 
Ba đứa đứng lại, nghe ầm ầm ầm. Mìn nổ loạn xạ, văng đá tứ tung. May mà không đi qua. Chắc là tại có em nên bình an 
Ở đây trời đẹp lắm, một quãng đường đèo dài và rộng. Một bên là núi đá, một bên là thung lũng, phía trước là núi và đèo. Ảnh anh chụp lại nhiều, nhưng không ghi hết được tất cả mọi thứ. Anh mong mang em theo trên chuyến hành trình này quá  Hai đứa sẽ hát (hoặc hú) trên một quãng đường dài. Anh thích hát, kiểu khùng khùng chuyển từ bài này sang bài khác. Nhưng mà anh chỉ thích song ca với ng anh thương thôi. Vì anh hát dở, nhưng chắc chắn là người anh thương sẽ không chê anh hát dở (phải nịnh chứ?). Đúng không An 
Mai bọn anh lên cột cờ Lũng Cú. Sẽ có quà cho em. Món quà bất ngờ ha  Tái bút là quà tinh thần nha 
Ở đây trời mưa rồi. Ra đường lạnh lắm. Sáng nay Sài Gòn chắc cũng lạnh. Muốn về nắm tay em  Như lời hứa là ờ, hai đứa mình sẽ tìm hiểu nhau. Và sẽ cùng nhau đi một quãng thật dài  Anh sẽ hết bệnh, để em ko lo nữa. Và cười tươi như bông vạn thọ 
Nhớ An (hơn cả nhớ Sài Gòn). Thật ra thì nhớ cả 2, vì về sg mới dc gặp An.
27 anh bay về. 9h25 sáng. @@
À quên, ký tên: ng già cô đơn nơi hẻm núi
 
(Em: có 1 điều từ ngày chung ta quen nhau, em chưa nói anh 1 câu rằng """" EM RẤT RẤT NHỚ ANH""""... đợi ngày em ra sân bay đón anh, em sẽ câu đó với anh nhé. ( sẽ chẳng bao giờ anh biết em copy những dòng anh gửi gửi em lên RC này đâu hihi)""",,status,,2013-08-24 07:32:07,1,0,0,1,0,0,0,0,0
354821057967236_441204699328871,"12913
Ban đầu có thể chỉ là sự ngưỡng mộ, nhưng giờ thì em đã rõ rồi. 
Em thích anh, thích lúc anh cười, thích những lúc bên cạnh anh (nhìn anh vật vã cày bài mà ko thể giúp được gì), thích cảm giác được anh quan tâm dù chỉ là những điều nhỏ nhặt...
Em biết, có thể anh có những nỗi đau và câu chuyện trong quá khứ mà em chưa thể biết, nhưng đừng đánh mất nụ cười anh nhé. Cứ cười nhiều vào, thật vô tư như trước, bởi đó là lúc anh toả sáng.
Em chưa bao giờ tư tin rằng mình sẽ là người làm cho anh hạnh phúc nhất, thế nên, trong lúc anh tìm dc nửa kia đích thực của mình, cho phép em thích anh và quan tâm anh nhé!",,status,,2013-08-22 21:42:43,15,3,0,15,0,0,0,0,0
354821057967236_440992159350125,"12890
[SG] Hôm nay lúc 11h ở b1 lầu 3 toilet nam có 1 trận chiến thật khốc liệt. Trong khi đối phương với tiếng ""động cơ"" rền trời cùng màn trải thảm b52 xuống mặt nước thì mình chỉ nhẹ nhàng thả xuống 1 trái nguyên tử :""> 1 trận chiến bất phân thắng bại :|",,status,,2013-08-22 11:43:47,38,11,1,38,0,0,0,0,0
354821057967236_440991869350154,"12896
""Em với bạn trai quen được hơn 8 tháng rồi, bạn trai em đối xử rất tốt với em, lại hay có những suy nghĩ rất chính chắn so với những ng con trai cùng tuổi khác. Nhưng bạn ấy lại là con trai cả trong gia đình nên ba mẹ rất khó, vào ĐH rồi mà mỗi lần đi chơi vẫn phải xin phép mẹ rồi mẹ bạn ấy cũng xét nét chuyện tiền chi tiêu rất nhiều. Lúc đầu em cũng nghĩ là quen nhau đi chơi share tiền là bt nên ko gì cả, nhưng càng ngày mọi chuyện càng khó chịu hơn, nhiều khi bạn ấy là người rủ em đi chơi nhưng tới lúc tính tiền thì lại bảo chỉ còn vài chục thôi để sử dụng trong tuần rồi đi học nữa, thì em đành phải lấy tiền của mình ra trả xong bạn ấy cũng nói là lần sau sẽ bao lại, nhiều khi đi chơi chung lúc share tiền e ko có sẵn tiền lẻ thì đưa luôn tờ 100 hay 200, xong tính tiền xong bạn ấy cũng giữ luôn tiền thừa kêu là để dành bữa khác đi sẽ lấy ra xài, rồi bữa khác hỏi tới thì lại bảo là xài gần hết r :( Lúc đầu bạn ấy có nói là gd đang làm ăn khó khăn nên chi tiêu kĩ lắm, mai mốt ko có tiền thì không đi chơi nữa chứ để em bao hoài bạn ấy cũng ngại, nhưng r` lại chuyện đâu vào đấy :( cứ tiếp diễn như thế :(

Vì em nghĩ con trai rất hay tự ái mấy chuyện tiền nong nên cũng không dám nói thẳng, nhưng nếu bạn ấy chịu xin thì em nghĩ mẹ bạn ấy cũng ko phải là không cho tiền, em chỉ khó chịu ở chỗ, con trai 18t đầu mà gì cũng phụ thuộc vào gđ qá, đi chơi thì bạn gái trả tiền ( mang tiến share mà hầu như là vầy :) ) 

Là con gái mà, nhiều lúc em cũng tủi thân vậy, em không đòi hỏi bạn ấy phải mua cho em này nọ, ko đòi hỏi bạn ấy phải chi trả cho em, em thật sự chỉ cần bạn ấy hỉu chuyện một chút, tự lập hơn một chút nhưng không biết phải làm cách nào để khuyên cả :( 

""",,status,,2013-08-22 11:43:01,74,42,2,74,0,0,0,0,0
354821057967236_440986992683975,"12888
""[HN] lúc nãy đọc đc cái confession nhận xét về việc con gái hút thuốc nghe có vẻ căng...k biết bạn có phải học ở RMIT k mà nhận xét theo kiểu phiến diện hơi quá đà...con gái hút thuốc thì có làm sao đâu...ai cũng biết hút thuốc là có hại...nhưng họ vẫn hút...đâu phân biệt trai hay gái...m` hút thuốc vì m` thích...và cần...thế thôi...thế m` hỏi bạn...bạn thấy con gái hút thuốc thì liên tưởng tới mấy e làm trong club...thế nếu bạn thấy con trai hút thuốc thì liên tưởng tới ai...mấy thằng nghiện hah...!!!

p/s: bạn về xem lại bản thân đi nhé...bạn chưa đủ khả năng và tư cách để thốt ra những lời nhận xét như vậy đâu...!!!

from a smoker with love""",,status,,2013-08-22 11:34:36,22,3,0,22,0,0,0,0,0
354821057967236_440914536024554,"12862
N.y mình gần đây nói dối về các mối q.hệ vs ng khác phái.khi bạn bè mình nhìn thấy n.y đi với ng khác,e ấy chỉ nói đó là a trai kết nghĩa và bạn cùng làm thêm.mình hỏi tsao phải nói dối thì n.y bảo do mình hay ghen nên e ý sợ mình làm ầm lên :-( chẳng biết do mình hay ghen nên mới ntn hay cô ấy mờ ám với ng ta thật vì cô ấy đối xử vẫn bt với mình.mình nên làm gì bh,phân vân quá",,status,,2013-08-22 08:33:43,7,8,0,7,0,0,0,0,0
354821057967236_440875339361807,"[HN Campus]

RMIT Outing - 2 days 1 night - Mai Chau - Hoa Binh

It's time to plan your semester break!

This is the first time RMIT Student Council – Hanoi campus organizes a 2-day-1-night trip to Mai Chau – Hoa Binh for RMIT community. Whoever you are, an English student, a Diploma or Bachelor student or an alumnus, you are more than welcomed to go to Mai Chau with us.

Mai Chau Valley is set in the stunningly beautiful, mountainous region of Hoa Binh Province, 135km south west of Hanoi. Many of Vietnam's 54 indigenous ethnic minority groups live in the region, making the local Sunday markets colorful place's to be!

With RMIT Student Council – Hanoi campus, this autumn, you will get a chance to cycle across the valley and see the beauties of mountainous Vietnam. Additionally, this autumn will also a memory with your friends, the memory of attending an amazing race, participating in partner matching game and other mini games at Mai Chau. It will be the moment when you can get closer to local people, stay and sleep in stilt houses after having BBQ party and fire camp.

The trip will be taken place on 21st and 22nd September 2013 (Saturday and Sunday of Week 14)

The schedule for 2 days in Mai Chau
Day 1:
Morning: Travel from Hanoi to Mai Chau

Afternoon: Have lunch
The amazing race
The partner matching game
10 Mini games

Evening: Have dinner and BBQ Party
Fire camp

Day 2:
Morning: Have breakfast
Sightseeing

Afternoon: Have lunch
Travel from Mai Chau to Hanoi

Ticket price:
• 450.000 vnd/person
(for a group more than 5 people)

• 500.000 vnd/person
(for a group from 1 to 5 people)

Ticket price includes
• Meals
o 1 Breakfast
o 2 lunch
o 1 dinner
o 1 BBQ party
• Travel expense
• Fire camp (Singing, dancing)
• Games
• Accommodation
• Insurance",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/440875339361807/?type=3,2013-08-22 06:52:05,33,10,0,33,0,0,0,0,0
354821057967236_440730892709585,"12815
IM LẶNG.",,status,,2013-08-22 00:23:32,12,0,0,12,0,0,0,0,0
354821057967236_439939786122029,"12691
SGS_hiện tại mình muốn nhượng lại 1 phòng ở khu chung cư hồng lĩnh gần trường Rmit...phòng có cửa sổ hướng ra đường, sàn gỗ, có toilet và máy lạnh, nhà có bếp và phòng khách,tủ lạnh, tivi, máy giặt đầy đủ, ...có bạn gái nào có nhu cầu và muốn biết thêm chi tiết thì liên hệ với mình theo số điện thoại này nhé...0944481887",,status,,2013-08-20 12:12:08,1,0,0,1,0,0,0,0,0
354821057967236_439562526159755,"Chúc mừng RC được 8000 Like hí hí ^_^ 

P/s: Cảm ơn Poopy đã chia sẻ ảnh này :"">",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/439562526159755/?type=3,2013-08-19 21:13:53,49,1,0,49,0,0,0,0,0
354821057967236_439312346184773,"12566

[SG]
Hôm nay anh chị club nào mở mấy bài của GD, Dae Sung vs Goo Hye Sun, vừa ăn trưa vừa nghe toàn mấy bài mình thích đã gì đâu á >.<",,status,,2013-08-19 08:59:10,8,2,0,8,0,0,0,0,0
354821057967236_439255476190460,"12555

Hôm nay là buổi duy nhất nghe trọn bài giảng của thầy Ismail mà ko ngủ gật. Liệu sự thức tỉnh này có muộn màng ko nhỉ =)))))))))))) Bây h đã là w10 rồi :v",,status,,2013-08-19 07:59:54,41,16,0,41,0,0,0,0,0
354821057967236_439152936200714,"12499
[SG] Hâm mộ số 11 team B trong đội futsal mà hông biết anh tên gì, cho mình xin thông tin với :"">",,status,,2013-08-19 00:46:40,2,0,0,2,0,0,0,0,0
354821057967236_438952822887392,"""Xin chào các bạn RMITers! Ngày mai hai trận đấu cuối cùng của giải Open Futsal Tournament 2013, trận chung kết và trận tranh ba-tư, sẽ diễn ra vào lúc 4:30PM tại nhà thi đấu Sports Hall. Nhằm giúp các bạn nắm rõ hơn các diễn biến đã qua của giải Open Futsal Tournament 2013 và thành tích cũng như năng lực của các đội bóng, BTC giải đã tổng hợp các thông tin trên thành một video ngắn để các bạn tiện theo dõi. 
Vinh quang đã đến rất gần với đội tuyển futsal của chúng ta. Vì vậy, bọn mình rất hi vọng ngày mai các bạn sẽ một lần nữa cho thấy tinh thần đoàn kết, hứng khởi và cháy bỏng của một đại học RMIT trẻ trung, đầy sức sống. Hãy mặc vào chiếc áo đỏ đẹp nhất của bạn và hòa vào dòng cổ động viên hướng về nhà thi đấu Sports Hall ngày mai!

http://www.youtube.com/watch?v=O51uyydW2_Q""

RMIT Vietnam Open Futsal Tournament
www.youtube.com",Sequence 01 1,video,http://www.youtube.com/watch?v=O51uyydW2_Q,2013-08-18 13:49:08,12,0,0,12,0,0,0,0,0
354821057967236_438866709562670,"12455
mình thích ăn bánh gạo lức :3",,status,,2013-08-18 10:06:09,11,7,0,11,0,0,0,0,0
354821057967236_438250509624290,"12235""[SG] Anh thích em quá Yin Lee mắt hí của anh ơiiiiii <3 
Anh thấy em hay đi với bé nào đeo kính đó, xinh quá <3 <3 <3 
I love you Yin Lee""",,status,,2013-08-17 00:48:22,11,6,0,11,0,0,0,0,0
354821057967236_438249902957684,"12228
"" ( SG)

Gởi Các Bạn Đang Học Risk Management Và Business Finance

Hiện Tại Mình Đang Nhận Tutor Cho 2 Môn Này , Mình Đều Học Được HD Và từng tutor nhiều Bạn được DI, HD.

Bạn Nào Gặp Khó Khăn Trong Việc Học 2 môn Này thì Làm ơn liên hệ với mình nhé   0932502742""",,status,,2013-08-17 00:45:38,8,4,0,8,0,0,0,0,0
354821057967236_438044402978234,"12220
""[SG]:Mấy bạn học Micro cho mình hỏi gấp: Cái learning diary Q3 mình tính ra thì both Aus & VN đều có car là opportunity cost, vậy bây h làm sao conclude dc cái nào more comparative advantage bây h? Ko lẽ mình conclude cả AUS,Viet đều more comparative in Car? 
Đây là cái đáp án sau khi đã tính:

Aus: Sweater: 1.6              Car: 0.625
Viet:Sweater: 2                  Car: 0.5

Giúp mình với! Tks !!!""",,status,,2013-08-16 12:01:56,4,27,1,4,0,0,0,0,0
354821057967236_438021752980499,"12166
""[SG] em năm nay học 12, từ trước đến giờ em mặc định là sẽ đi Y anh chị ạ :D nhưng vào một đêm thần thánh nào đó thì em lại quyết định bỏ thi Y và theo Profcom của trường, các anh chị có thể giúp em """"khai sáng"""" về ngành này của trường ko ạ? Và có anh chị nào ra đường đi làm chưa ạ, mắc dù rất tế nhị nhưng em thắc mắc là ra trường mình có việc làm ngay không và liệu lương có xứng đáng với số tiền và công sức mình bỏ ra trong 3 năm không ạ :D
Em cảm ơn nhiều lắm lắm
hi vọng quyết định bỏ Y theo Profcom của em là chính xác :3""",,status,,2013-08-16 10:53:02,16,4,0,16,0,0,0,0,0
